year,end_prev_lat,end_prev_long,start_lat,start_long
1963,46.67535,5.55575,46.90311,5.77454
1963,47.248779999999996,6.01815,47.248779999999996,6.01815
1963,48.30073,4.08524,48.30073,4.08524
1964,49.1466,0.22925,49.1466,0.22925
1964,49.9,2.3,49.9,2.3
1964,50.81678,4.32775,50.81678,4.32775
1964,50.81678,4.32775,50.81678,4.32775
1964,49.11911,6.17269,48.6,6.5
1964,47.9959,7.85222,47.9959,7.85222
1964,47.248779999999996,6.01815,47.248779999999996,6.01815
1964,46.36667,6.48333,46.36667,6.48333
1964,44.89978,6.64201,44.89978,6.64201
1964,43.73333,7.41667,43.73333,7.41667
1964,43.12038,6.12857,43.12038,6.12857
1964,43.12442,5.92836,43.12442,5.92836
1964,43.61092,3.87723,43.61092,3.87723
1964,42.69764,2.89541,42.69764,2.89541
1964,42.50779,1.52109,42.50779,1.52109
1964,43.60426,1.44367,43.60426,1.44367
1964,42.79079,0.59315,42.79079,0.59315
1964,43.3,-0.36667,43.54886,-1.11574
1964,43.48333,-1.48333,43.48333,-1.48333
1964,44.84044,-0.5805,44.84044,-0.5805
1964,45.15,1.53333,45.15,1.53333
1964,45.77252,2.96408,45.77966,3.08628
1964,47.90289,1.90389,47.90289,1.90389
1964,48.80359,2.13424,48.80359,2.13424
1965,50.63373,5.56749,50.63373,5.56749
1965,50.69421,3.17456,50.69421,3.17456
1965,49.44313,1.09932,49.18585,-0.35912
1965,48.51513,-2.76838,48.51513,-2.76838
1965,48.2,-4.08333,48.2,-4.08333
1965,48.2,-4.08333,48,-4.1
1965,47.29221,-2.36395,47.29221,-2.36395
1965,46.16667,-1.15,46.16667,-1.15
1965,44.84044,-0.5805,43.71032,-1.05366
1965,43.06667,0.15,43.06667,0.15
1965,42.71968,1.83845,42.71968,1.83845
1965,41.38879,2.15899,41.38879,2.15899
1965,42.69764,2.89541,42.69764,2.89541
1965,43.61092,3.87723,43.61092,3.87723
1965,44.17346,5.27829,44.05,5.05
1965,44.56151,6.08106,44.56151,6.08106
1965,44.89978,6.64201,44.89978,6.64201
1965,45.69173,5.90863,45.69173,5.90863
1965,45.67097,5.97218,45.69173,5.90863
1965,45.74846,4.84671,45.74846,4.84671
1965,47.7996,3.57033,47.7996,3.57033
1965,48.80359,2.13424,48.80359,2.13424
1966,49.7685,4.72487,49.7685,4.72487
1966,50.60715,3.38932,50.60715,3.38932
1966,50.60715,3.38932,50.60715,3.38932
1966,51.03297,2.377,51.03297,2.377
1966,49.93333,1.08333,49.93333,1.08333
1966,49.18585,-0.35912,49.18585,-0.35912
1966,47.47381,-0.54774,47.47381,-0.54774
1966,45.62846,-1.0281,45.62846,-1.0281
1966,44.84044,-0.5805,44.84044,-0.5805
1966,43.48333,-1.48333,43.48333,-1.48333
1966,43.3,-0.36667,43.3,-0.36667
1966,42.79079,0.59315,42.79079,0.59315
1966,43.45812,2.00469,43.45812,2.00469
1966,43.4028,3.69278,43.61092,3.87723
1966,44.66387,4.36861,44.66387,4.36861
1966,44.66387,4.36861,44.73394,4.59701
1966,45.05485,6.02984,45.05485,6.02984
1966,44.89978,6.64201,44.89978,6.64201
1966,45.07049,7.68682,45.46723,7.87617
1966,45.92375,6.86933,45.92375,6.86933
1966,45.43389,4.39,45.43389,4.39
1966,46.33333,2.6,46.33333,2.6
1966,47.90289,1.90389,47.90289,1.90389
1966,48.65,1.83333,48.65,1.83333
1967,47.47381,-0.54774,47.47381,-0.54774
1967,48.65,-2.01667,48.65,-2.01667
1967,49.18585,-0.35912,49.18585,-0.35912
1967,49.9,2.3,49.9,2.3
1967,50.69421,3.17456,50.69421,3.17456
1967,50.45636,4.87166,50.45636,4.87166
1967,50.45636,4.87166,50.45636,4.87166
1967,49.11911,6.17269,49.11911,6.17269
1967,48.58392,7.74553,48.58392,7.74553
1967,47.63883,6.85419,47.63883,6.85419
1967,46.35938,6.13574,46.35938,6.13574
1967,44.89978,6.64201,44.89978,6.64201
1967,44.09252,6.23199,44.09252,6.23199
1967,43.29695,5.38107,43.29695,5.38107
1967,44.05,5.05,44.05,5.05
1967,43.4028,3.69278,43.4028,3.69278
1967,43.60426,1.44367,43.60426,1.44367
1967,42.79079,0.59315,42.79079,0.59315
1967,43.3,-0.36667,43.3,-0.36667
1967,44.84044,-0.5805,44.84044,-0.5805
1967,45.86278,1.17944,45.86278,1.17944
1967,45.77252,2.96408,45.77966,3.08628
1967,48.4,2.7,48.4,2.7
1967,48.80359,2.13424,48.80359,2.13424
1968,48.20085,5.94843,48.20085,5.94843
1968,49.49583,5.98056,49.68333,5.81667
1968,50.81678,4.32775,50.81678,4.32775
1968,50.81678,4.32775,50.81678,4.32775
1968,50.69421,3.17456,50.69421,3.17456
1968,49.44313,1.09932,49.44313,1.09932
1968,48.5572,-0.41383,48.5572,-0.41383
1968,48.63143,-2.06144,48.63143,-2.06144
1968,47.75,-3.36667,47.75,-3.36667
1968,47.21725,-1.55336,47.21725,-1.55336
1968,45.62846,-1.0281,45.62846,-1.0281
1968,44.84044,-0.5805,44.84044,-0.5805
1968,43.48333,-1.48333,43.48333,-1.48333
1968,43.3,-0.36667,43.3,-0.36667
1968,43.11667,0.73333,43.11667,0.73333
1968,42.35877,1.46144,42.35877,1.46144
1968,42.69764,2.89541,42.50552,2.04011
1968,43.9298,2.148,43.9298,2.148
1968,44.9214,2.43732,44.9214,2.43732
1968,45.43389,4.39,45.43389,4.39
1968,45.17155,5.72239,45.17155,5.72239
1968,45.94423,6.63162,45.94423,6.63162
1968,47.248779999999996,6.01815,47.248779999999996,6.01815
1968,47.7996,3.57033,47.7996,3.57033
1968,48.5457,2.65356,48.5457,2.65356
1969,50.69421,3.17456,50.69421,3.17456
1969,50.85505,4.37067,50.85505,4.37067
1969,50.85505,4.37067,50.85505,4.37067
1969,50.84833,5.68889,50.84833,5.68889
1969,49.7685,4.72487,49.7685,4.72487
1969,48.68439,6.18496,48.68439,6.18496
1969,47.75,7.33333,47.75,7.33333
1969,47.63883,6.85419,47.63883,6.85419
1969,46.35938,6.13574,46.35938,6.13574
1969,46.35938,6.13574,46.35938,6.13574
1969,46.36667,6.48333,46.36667,6.48333
1969,45.92375,6.86933,45.92375,6.86933
1969,44.89978,6.64201,44.89978,6.64201
1969,44.09252,6.23199,44.09252,6.23199
1969,43.29276,5.57067,43.29276,5.57067
1969,43.56667,4.08333,43.56667,4.08333
1969,43.45812,2.00469,43.45812,2.00469
1969,43.45812,2.00469,43.31829,1.95449
1969,42.79079,0.59315,42.79079,0.59315
1969,43.38333,-0.6,43.38333,-0.6
1969,44.84044,-0.5805,44.84044,-0.5805
1969,45.15,1.53333,45.15,1.53333
1969,45.77252,2.96408,45.77966,3.08628
1969,48,2.75,48,2.75
1969,48.79266,2.46569,48.79266,2.46569
1970,45.86278,1.17944,45.86278,1.17944
1970,46.16667,-1.15,46.16667,-1.15
1970,47.47381,-0.54774,47.47381,-0.54774
1970,47.47381,-0.54774,47.47381,-0.54774
1970,48.11198,-1.67429,48.11198,-1.67429
1970,49.1466,0.22925,49.1466,0.22925
1970,49.44313,1.09932,49.44313,1.09932
1970,49.9,2.3,49.9,2.3
1970,50.35,3.53333,50.35,3.53333
1970,50.81678,4.32775,50.81678,4.32775
1970,50.81678,4.32775,50.29449,5.10015
1970,51.13763,9.42139,49.31366,6.75154
1970,47.75,7.33333,47.63883,6.85419
1970,46.35938,6.13574,46.35938,6.13574
1970,46.35938,6.13574,46.35938,6.13574
1970,46.36667,6.48333,46.36667,6.48333
1970,45.17155,5.72239,45.17155,5.72239
1970,44.56151,6.08106,44.56151,6.08106
1970,44.17346,5.27829,44.05,5.05
1970,43.61092,3.87723,43.61092,3.87723
1970,43.60426,1.44367,43.60426,1.44367
1970,43.11667,0.73333,43.11667,0.73333
1970,42.91124,0.17801,43.06667,0.15
1970,43.38333,-0.6,43.38333,-0.6
1970,44.84044,-0.5805,44.84044,-0.5805
1970,44.84044,-0.5805,46.02877,0.19821
1970,47.35223,0.66905,47.35223,0.66905
1970,48.80359,2.13424,48.80359,2.13424
1971,47.75,7.33333,47.75,7.33333
1971,47.55839,7.57327,47.55839,7.57327
1971,47.9959,7.85222,47.9959,7.85222
1971,47.75,7.33333,47.75,7.33333
1971,48.58392,7.74553,48.58392,7.74553
1971,48.68439,6.18496,48.68439,6.18496
1971,50.22678,5.34416,50.25807,4.91166
1971,50.69421,3.17456,50.69421,3.17456
1971,49.9,2.3,49.9,2.3
1971,50.51738,1.62059,48.74607,2.35275
1971,46.98956,3.159,46.98956,3.159
1971,45.77252,2.96408,45.77966,3.08628
1971,45.43389,4.39,45.43389,4.39
1971,45.17155,5.72239,45.17155,5.72239
1971,44.68391,6.32583,44.68391,6.32583
1971,43.29695,5.38107,43.9298,2.148
1971,43.9298,2.148,43.45812,2.00469
1971,42.79079,0.59315,42.79079,0.59315
1971,42.76808,0.57749,42.79079,0.59315
1971,42.96667,-0.33333,42.96667,-0.33333
1971,43.3,-0.36667,43.89022,-0.49713
1971,44.84044,-0.5805,44.84044,-0.5805
1971,46.58333,0.33333,47.59432,1.32912
1971,48.80359,2.13424,48.80359,2.13424
1972,47.47381,-0.54774,47.47381,-0.54774
1972,48.51513,-2.76838,48.51513,-2.76838
1972,47.29221,-2.36395,47.26682,-2.33794
1972,46.79088,-2.08219,46.71308,-1.92583
1972,46.71308,-1.92583,46.71308,-1.92583
1972,45.62846,-1.0281,45.62846,-1.0281
1972,44.84044,-0.5805,44.84044,-0.5805
1972,44.84044,-0.5805,44.84044,-0.5805
1972,43.48333,-1.48333,43.48333,-1.48333
1972,43.3,-0.36667,43.3,-0.36667
1972,42.79079,0.59315,42.79079,0.59315
1972,43.61058,1.33467,43.6,2.25
1972,43.56667,4.08333,43.54699,3.97877
1972,44.17346,5.27829,44.05,5.05
1972,44.68391,6.32583,44.68391,6.32583
1972,44.89978,6.64201,44.89978,6.64201
1972,45.16565,6.42994,45.16565,6.42994
1972,45.69173,5.90863,45.69173,5.90863
1972,45.67097,5.97218,45.69173,5.90863
1972,46.90347,6.35542,46.90347,6.35542
1972,47.63883,6.85419,47.62604,6.14251
1972,47.7996,3.57033,47.7996,3.57033
1972,48.80359,2.13424,48.80359,2.13424
1972,48.80359,2.13424,48.80359,2.13424
1973,52.10461,4.27557,52.10461,4.27557
1973,51.9225,4.47917,51.9225,4.47917
1973,51.16509,4.1437,51.16509,4.1437
1973,51.16509,4.1437,51.16509,4.1437
1973,50.69421,3.17456,50.69421,3.17456
1973,49.29162,4.11921,49.29162,4.11921
1973,48.68439,6.18496,48.68439,6.18496
1973,47.75,7.33333,47.75,7.33333
1973,46.35938,6.13574,46.35938,6.13574
1973,46.1853,6.20693,46.1853,6.20693
1973,45.41497,6.565,45.48333,6.53333
1973,44.51395,6.54991,44.56387,6.49526
1973,43.70313,7.26608,43.70313,7.26608
1973,43.29276,5.57067,43.61092,3.87723
1973,42.54714,3.02253,42.69764,2.89541
1973,42.6329,2.75471,42.6329,2.75471
1973,42.52092,2.06161,42.43416,1.94391
1973,42.79079,0.59315,42.79079,0.59315
1973,43.3,-0.36667,43.3,-0.36667
1973,43.84824,0.66302,43.84824,0.66302
1973,44.84044,-0.5805,44.84044,-0.5805
1973,44.84044,-0.5805,44.83333,0.21667
1973,45.15,1.53333,45.15,1.53333
1973,45.77252,2.96408,47.08333,2.4
1973,48.80359,2.13424,48.80359,2.13424
1973,48.80359,2.13424,48.80359,2.13424
1974,48.39029,-4.48628,48.39029,-4.48628
1974,48.68333,-3.98333,50.37153,-4.14305
1974,50.37153,-4.14305,48.58333,-3.83333
1974,48.65,-2.01667,48.65,-2.01667
1974,49.18585,-0.35912,49.18585,-0.35912
1974,49.93333,1.08333,49.93333,1.08333
1974,50.85343,3.30935,50.85343,3.30935
1974,50.85343,3.30935,50.45413,3.95229
1974,48.95393,4.36724,48.95393,4.36724
1974,48.11121,5.14134,48.11121,5.14134
1974,47.248779999999996,6.01815,47.248779999999996,6.01815
1974,46.1853,6.20693,46.1853,6.20693
1974,45.69173,5.90863,45.69173,5.90863
1974,44.94,6.56,44.5265,6.40434
1974,44.1392,4.80791,43.94834,4.80892
1974,43.61092,3.87723,43.71667,3.31667
1974,43.61058,1.33467,43.61058,1.33467
1974,42.35877,1.46144,42.35877,1.46144
1974,42.81611,0.322778,42.81713,0.32238
1974,42.91124,0.17801,43.06667,0.15
1974,43.3,-0.36667,43.3,-0.36667
1974,44.84044,-0.5805,44.84044,-0.5805
1974,44.84044,-0.5805,46.69761,-1.94561
1974,47.21725,-1.55336,47.41087,0.79892
1974,47.90289,1.90389,47.90289,1.90389
1974,47.90289,1.90389,47.90289,1.90389
1975,50.41136,4.44448,50.41136,4.44448
1975,50.8499,4.31248,50.8499,4.31248
1975,50.69421,3.17456,50.69421,3.17456
1975,49.9,2.3,49.9,2.3
1975,48.80359,2.13424,48.80359,2.13424
1975,48.00039,0.20471,47.83765,-0.33294
1975,46.71308,-1.92583,46.71308,-1.92583
1975,46.71308,-1.92583,46.69761,-1.94561
1975,45.65,0.15,45.65,0.15
1975,44.84044,-0.5805,44.55,-0.25
1975,43.84824,0.66302,43.84824,0.66302
1975,43.6454,0.58793,43.6454,0.58793
1975,43.3,-0.36667,43.3,-0.36667
1975,42.81611,0.322778,43.23333,0.08333
1975,43.9298,2.148,43.9298,2.148
1975,45.08333,2.75,44.9214,2.43732
1975,45.77252,2.96408,43.70313,7.26608
1975,44.37043,6.60476,44.38691,6.65179
1975,44.94,6.56,45.16565,6.42994
1975,46.1789,6.7089,46.18149,6.70664
1975,46.26658,6.84229,46.36667,6.48333
1975,46.78333,4.85,47.26238,4.55583
1975,48.5457,2.65356,48.5457,2.65356
1975,49.2,2.58333,48.85341,2.3488
1976,46.79088,-2.08219,46.79088,-2.08219
1976,47.47381,-0.54774,47.47381,-0.54774
1976,49.18585,-0.35912,50.51738,1.62059
1976,50.51738,1.62059,50.51738,1.62059
1976,51.09716,4.24364,50.87959,4.70093
1976,50.87959,4.70093,50.87959,4.70093
1976,50.58907,5.86241,50.00347,5.71844
1976,48.68439,6.18496,48.68439,6.18496
1976,47.75,7.33333,47.46388,6.83168
1976,46.35938,6.13574,46.35938,6.13574
1976,45.088,6.085,45.05485,6.02984
1976,44.93101,6.72015,44.93101,6.72015
1976,43.82883,5.78688,42.78773,3.03656
1976,42.52092,2.06161,42.50552,2.04011
1976,43.11667,0.73333,43.11667,0.73333
1976,42.81713,0.32238,42.81713,0.32238
1976,43.3,-0.36667,43.3,-0.36667
1976,43.84824,0.66302,43.84824,0.66302
1976,43.6454,0.58793,43.6454,0.58793
1976,44.55,-0.25,44.55,-0.25
1976,44.97779,-1.0762100000000001,44.97779,-1.0762100000000001
1976,44.84044,-0.5805,44.83333,0.21667
1976,45.27001,1.77309,45.27001,1.77309
1976,45.77252,2.96408,48,2.75
1976,48.80359,2.13424,48.85341,2.3488
1976,48.85341,2.3488,48.85341,2.3488
1977,43.84824,0.66302,43.84824,0.66302
1977,43.6454,0.58793,43.6454,0.58793
1977,43.3,-0.36667,43.19441,-0.61069
1977,42.84998,-2.67268,42.84998,-2.67268
1977,43.6922,-1.43324,44.03536,-0.91375
1977,44.84044,-0.5805,44.84044,-0.5805
1977,44.84044,-0.5805,44.84044,-0.5805
1977,45.86278,1.17944,46.68453,0.37128
1977,47.47381,-0.54774,47.47381,-0.54774
1977,47.47381,-0.54774,47.47381,-0.54774
1977,47.75,-3.36667,47.75,-3.36667
1977,48.11198,-1.67429,48.5572,-0.41383
1977,49.44313,1.09932,49.44313,1.09932
1977,50.69421,3.17456,50.69421,3.17456
1977,50.41136,4.44448,47.9959,7.85222
1977,47.9959,7.85222,47.61667,7.25
1977,47.248779999999996,6.01815,47.248779999999996,6.01815
1977,46.36667,6.48333,46.36667,6.48333
1977,46.18149,6.70664,46.18149,6.70664
1977,46.19243,6.77341,46.18149,6.70664
1977,45.92375,6.86933,45.92375,6.86933
1977,45.088,6.085,45.36417,5.590556
1977,45.43389,4.39,46.07233,4.89755
1977,47.31667,5.01667,47.31667,5.01667
1977,47.31667,5.01667,48.38333,2.95
1977,48.80359,2.13424,48.85341,2.3488
1977,48.85341,2.3488,48.85341,2.3488
1978,52.15833,4.49306,52.15833,4.49306
1978,51.54833,4.58889,51.54833,4.58889
1978,50.85045,4.34878,50.85045,4.34878
1978,50.44718,3.43076,50.44718,3.43076
1978,48.9,2.08333,49.02414,1.15082
1978,49.18585,-0.35912,49.18585,-0.35912
1978,47.469,-0.2764167,47.469,-0.2764167
1978,46.58333,0.33333,46.58333,0.33333
1978,44.84044,-0.5805,44.88333,-0.15
1978,44.83333,0.21667,44.84044,-0.5805
1978,43.48012,-1.55558,43.48012,-1.55558
1978,43.3,-0.36667,43.3,-0.36667
1978,42.81611,0.322778,43.23333,0.08333
1978,44.10823,0.89101,44.10823,0.89101
1978,43.60426,1.44367,44.6,2.03333
1978,45.50788,2.86215,45.51667,2.93333
1978,45.77252,2.96408,45.67757,3.48243
1978,45.43389,4.39,45.43389,4.39
1978,45.088,6.085,45.17155,5.72239
1978,46.18149,6.70664,46.18149,6.70664
1978,46.516,6.63282,46.516,6.63282
1978,47.63883,6.85419,49.11911,6.17269
1978,48.68439,6.18496,49.05,3.95
1978,49.2,2.58333,48.9,2.08333
1979,43.84824,0.66302,43.84824,0.66302
1979,42.79079,0.59315,42.79079,0.59315
1979,42.76808,0.57749,42.79079,0.59315
1979,43.3,-0.36667,44.29167,-0.26
1979,44.84044,-0.5805,46.68333,0.25
1979,47.47381,-0.54774,47.47381,-0.54774
1979,48.51513,-2.76838,48.577,-1.09004
1979,49.357,0.06995,49.357,0.06995
1979,49.4938,0.10767,49.9,2.3
1979,50.69421,3.17456,50.69421,3.17456
1979,50.85045,4.34878,50.85045,4.34878
1979,50.85045,4.34878,50.1631,5.2216
1979,49.11911,6.17269,49.11911,6.17269
1979,47.823,6.846,47.63883,6.85419
1979,46.40111,6.58793,46.40111,6.58793
1979,46.1789,6.7089,46.1789,6.7089
1979,45.32293,6.53757,45.32293,6.53757
1979,45.088,6.085,45.088,6.085
1979,45.088,6.085,45.088,6.085
1979,45.69613,4.93891,45.69613,4.93891
1979,47.31667,5.01667,47.31667,5.01667
1979,47.31667,5.01667,47.31667,5.01667
1979,47.7996,3.57033,47.7996,3.57033
1979,48.83333,2.48333,48.85,2.5
1980,50.11552,8.68417,50.11552,8.68417
1980,50.08258,8.24932,50.08258,8.24932
1980,50.11552,8.68417,50.11552,8.68417
1980,49.11911,6.17269,49.11911,6.17269
1980,50.63373,5.56749,50.48375,5.86674
1980,50.48375,5.86674,50.63373,5.56749
1980,50.63297,3.05858,50.63297,3.05858
1980,49.41794,2.82606,49.41794,2.82606
1980,49.43333,2.08333,49.43333,2.08333
1980,49.44313,1.09932,48.73722,-0.57466
1980,48.65,-2.01667,48.65,-2.01667
1980,47.21725,-1.55336,45.94117,-0.95411
1980,44.84044,-0.5805,44.29068,0.27694
1980,44.11292,0.52975,44.19991,0.62664
1980,43.3,-0.36667,43.3,-0.36667
1980,42.79079,0.59315,43.19765,2.76142
1980,43.61092,3.87723,43.61092,3.87723
1980,43.40735,5.05526,43.44818,5.68328
1980,44.37043,6.60476,44.94,6.56
1980,46.18149,6.70664,46.18149,6.70664
1980,45.25598,5.99304,45.29476,5.63324
1980,45.43389,4.39,45.43389,4.39
1980,45.43389,4.39,47.7996,3.57033
1980,48.85442,2.48268,48.85442,2.48268
1981,43.70313,7.26608,43.70313,7.26608
1981,43.70313,7.26608,43.70313,7.26608
1981,43.70313,7.26608,43.70313,7.26608
1981,43.40735,5.05526,43.40735,5.05526
1981,43.18396,3.00141,43.18396,3.00141
1981,43.21351,2.35162,43.11667,0.73333
1981,42.81611,0.322778,43.18333,-0.26667
1981,43.3,-0.36667,43.3,-0.36667
1981,44.84044,-0.5805,45.94117,-0.95411
1981,47.21725,-1.55336,47.21725,-1.55336
1981,48.00039,0.20471,48.00039,0.20471
1981,48.93814,2.49402,49.41794,2.82606
1981,50.69421,3.17456,50.69421,3.17456
1981,50.85045,4.34878,50.85045,4.34878
1981,51.02455,5.30983,51.04954,5.22606
1981,50.93106,5.33781,47.75,7.33333
1981,47.75,7.33333,47.248779999999996,6.01815
1981,46.36667,6.48333,46.36667,6.48333
1981,46.18149,6.70664,46.18149,6.70664
1981,45.088,6.085,45.05485,6.02984
1981,45.27327,6.05715,45.27307,5.61319
1981,45.69613,4.93891,45.69613,4.93891
1981,45.69613,4.93891,47.7996,3.57033
1981,48.85442,2.48268,48.85442,2.48268
1982,47.55839,7.57327,47.55839,7.57327
1982,47.55915,7.84329,47.55839,7.57327
1982,48.68439,6.18496,48.68439,6.18496
1982,49.5217,5.76192,50.11042,4.95554
1982,50.74497,3.20639,50.46667,3.23333
1982,50.1325,3.37667,50.63297,3.05858
1982,50.63297,3.05858,48.67667,-1.85194
1982,47.87502,-3.92245,47.87502,-3.92245
1982,48.2,-4.08333,47.75,-3.36667
1982,47.83754,-2.63987,47.83754,-2.63987
1982,47.21725,-1.55336,45.75,-0.63333
1982,44.84044,-0.5805,44.10823,0.89101
1982,44.10823,0.89101,43.84824,0.66302
1982,43.3,-0.36667,43.3,-0.36667
1982,42.81611,0.322778,43.40735,5.05526
1982,43.40735,5.05526,43.82883,5.78688
1982,44.69776,6.3201599999999996,44.69776,6.3201599999999996
1982,45.088,6.085,45.05485,6.02984
1982,46.18149,6.70664,46.18149,6.70664
1982,45.69613,4.93891,45.69613,4.93891
1982,45.69613,4.93891,48.2,3.28333
1982,48.93814,2.49402,48.85442,2.48268
1983,48.85442,2.48268,48.83333,2.48333
1983,48.79266,2.46569,49.38167,3.32361
1983,50.1325,3.37667,50.35,3.53333
1983,50.69421,3.17456,50.69421,3.17456
1983,49.4938,0.10767,49.4938,0.10767
1983,48.00039,0.20471,47.71667,-1.38333
1983,47.21725,-1.55336,47.21725,-1.55336
1983,45.93333,-1.3,46.16667,-1.15
1983,44.84044,-0.5805,44.84044,-0.5805
1983,43.3,-0.36667,43.3,-0.36667
1983,42.79079,0.59315,42.79079,0.59315
1983,43.84824,0.66302,43.84824,0.66302
1983,43.97552,2.99103,43.97552,2.99103
1983,44.9214,2.43732,44.9214,2.43732
1983,45.55,3.25,45.77966,3.08628
1983,45.77252,2.96408,45.55,3.25
1983,45.43389,4.39,45.56667,5.45
1983,45.088,6.085,45.05485,6.02984
1983,46.18149,6.70664,46.18149,6.70664
1983,46.19243,6.77341,46.18149,6.70664
1983,47.31667,5.01667,47.31667,5.01667
1983,47.31667,5.01667,48.80575,2.4204
1984,48.89148,2.46451,48.9018,2.48931
1984,48.93333,2.36667,48.90982,2.45012
1984,50.26427,3.96272,50.26427,3.96272
1984,50.35,3.53333,50.35,3.53333
1984,50.53333,2.63333,50.53333,2.63333
1984,49.03894,2.07805,49.03894,2.07805
1984,48.43476,0.09311,48.43476,0.09311
1984,48.00039,0.20471,48.00039,0.20471
1984,47.21725,-1.55336,47.21725,-1.55336
1984,44.84044,-0.5805,44.55,-0.25
1984,43.3,-0.36667,43.3,-0.36667
1984,42.77965,1.301,42.98333,1.15
1984,43.63276,1.39399,43.63276,1.39399
1984,44.35258,2.57338,44.35258,2.57338
1984,44.40056,4.28917,44.40056,4.28917
1984,45.17155,5.72239,45.42906,5.70835
1984,45.41113,5.80323,45.17155,5.72239
1984,45.088,6.085,45.05485,6.02984
1984,45.5057,6.6803,45.5057,6.6803
1984,46.18149,6.70664,46.18149,6.70664
1984,46.33548,7.51818,46.33548,7.51818
1984,45.98333,4.71667,46.16229,4.68056
1984,45.98333,4.71667,48.89437,2.40935
1985,47.83754,-2.63987,47.6579,-2.75574
1985,47.76132,-3.33965,47.75,-3.36667
1985,48.11776,-1.20577,48.11776,-1.20577
1985,48.35,-1.2,48.35,-1.2
1985,49.35,0.51667,49.73315,1.43956
1985,50.69421,3.17456,50.69421,3.17456
1985,49.29162,4.11921,49.29162,4.11921
1985,48.68439,6.18496,48.73333,7.05
1985,48.58392,7.74553,48.58392,7.74553
1985,48.18324,6.45304,48.18324,6.45304
1985,46.90347,6.35542,46.90347,6.35542
1985,46.1789,6.7089,46.1789,6.7089
1985,45.12793,5.58572,45.0707,5.55281
1985,45.0707,5.55281,45.17703,5.54424
1985,45.43389,4.39,45.43389,4.39
1985,44.9214,2.43732,44.9214,2.43732
1985,43.60426,1.44367,43.60426,1.44367
1985,42.8846,-0.06136,42.87191,-0.00323
1985,42.9739,-0.3908333,42.98826,-0.42658
1985,43.3,-0.36667,43.3,-0.36667
1985,44.84044,-0.5805,45,0.16667
1985,45.86278,1.17944,45.81456,1.85217
1985,45.81456,1.85217,47.90289,1.90389
1986,48.83333,2.25,48.89198,2.20675
1986,48.77644,2.29026,48.81381,2.235
1986,48.77186,2.01891,48.89389,2.28864
1986,50.4198,2.78068,50.4198,2.78068
1986,49.02414,1.15082,49.02414,1.15082
1986,49.32264,2.7e-4,49.32264,2.7e-4
1986,49.63984,-1.61636,49.63984,-1.61636
1986,48.577,-1.09004,48.577,-1.09004
1986,47.21725,-1.55336,47.21725,-1.55336
1986,47.21725,-1.55336,47.21725,-1.55336
1986,46.66304,0.36145,46.66304,0.36145
1986,44.84044,-0.5805,43.48333,-1.48333
1986,43.3,-0.36667,43.3,-0.36667
1986,42.76808,0.57749,42.76808,0.57749
1986,43.63276,1.39399,43.21351,2.35162
1986,43.83378,4.35962,43.83378,4.35962
1986,44.56151,6.08106,44.56151,6.08106
1986,44.94,6.56,44.89978,6.64201
1986,45.088,6.085,45.0707,5.55281
1986,45.43389,4.39,45.43389,4.39
1986,45.43389,4.39,45.43389,4.39
1986,45.77252,2.96408,45.77966,3.08628
1986,46.98956,3.159,47.41101,2.92528
1987,52.53333,13.16667,52.53333,13.16667
1987,52.53333,13.16667,52.53333,13.16667
1987,52.53333,13.16667,49.00937,8.40444
1987,48.78232,9.17702,48.78232,9.17702
1987,48.88436,8.69892,48.88436,8.69892
1987,48.58392,7.74553,48.58392,7.74553
1987,48.18324,6.45304,48.18324,6.45304
1987,48.30073,4.08524,48.30073,4.08524
1987,48.6897,2.51186,47.90289,1.90389
1987,47.7934,-1.05437,47.26667,-0.08333
1987,46.66304,0.36145,46.58333,0.33333
1987,45.45538,1.88107,45.15,1.53333
1987,44.84044,-0.5805,43.48333,-1.48333
1987,43.3,-0.36667,43.3,-0.36667
1987,42.8846,-0.06136,43.23333,0.08333
1987,43.63276,1.39399,43.63276,1.39399
1987,44.1,3.08333,44.1,3.08333
1987,43.94834,4.80892,44.05,5.05
1987,44.17346,5.27829,44.38366,4.99084
1987,45.0707,5.55281,45.0707,5.55281
1987,45.088,6.085,45.05485,6.02984
1987,45.5057,6.6803,45.5057,6.6803
1987,46.18149,6.70664,46.14434,6.08256
1987,47.31667,5.01667,47.31667,5.01667
1987,47.31667,5.01667,48.79266,2.46569
1988,47.29221,-2.36395,47.43694,-2.08778
1988,46.99358,-1.82352,47.15492,-1.39794
1988,47.36667,-1.16667,47.21725,-1.55336
1988,48.00039,0.20471,48.00039,0.20471
1988,49.02414,1.15082,49.73315,1.43956
1988,50.4198,2.78068,50.4198,2.78068
1988,50.67043,3.13382,50.67043,3.13382
1988,49.29162,4.11921,49.29162,4.11921
1988,48.68439,6.18496,48.68439,6.18496
1988,48.58392,7.74553,47.63883,6.85419
1988,47.248779999999996,6.01815,47.248779999999996,6.01815
1988,46.18149,6.70664,46.18149,6.70664
1988,45.088,6.085,45.17155,5.72239
1988,45.0707,5.55281,43.63276,1.39399
1988,42.77965,1.301,42.98333,1.15
1988,42.8846,-0.06136,42.8846,-0.06136
1988,43.3,-0.36667,43.3,-0.36667
1988,44.84044,-0.5805,45.68333,0.23333
1988,45.86278,1.17944,45.86278,1.17944
